Module,Run_Type,Run_Start_ticks,Run_Start_sec,Unused1,Unused2
0,0x501,-1107295228,1487722084,--,--
No,Ch,Hit,Time_H,Time_L,Energy
197,0,0x110121,0,130212896,11205
198,0,0x110121,0,130868256,11213
199,0,0x110121,0,131523616,11213
200,0,0x110121,0,132178976,11220
201,0,0x110121,0,132834336,11211
202,0,0x110121,0,133489696,11207
203,0,0x110121,0,134145056,11909
204,0,0x110121,0,134800416,11200
205,0,0x110121,0,135455776,11209
206,0,0x110121,0,136111136,10269
207,0,0x110121,0,136766496,11206
208,0,0x110121,0,137421856,11914
209,0,0x110121,0,138077216,11219
210,0,0x110121,0,138732576,11208
211,0,0x110121,0,139387936,11792
212,0,0x110121,0,140043296,11203
213,0,0x110121,0,140698656,11213
214,0,0x110121,0,141354016,8661
215,0,0x110121,0,142009376,11212
216,0,0x110121,0,142664736,11212
217,0,0x110121,0,143320096,11200
218,0,0x110121,0,143975456,11210
219,0,0x110121,0,144630816,11205
220,0,0x110121,0,145286176,11209
221,0,0x110121,0,145941536,11917
222,0,0x110121,0,146596896,11210
223,0,0x110121,0,147252256,11203
224,0,0x110121,0,147907616,11207
225,0,0x110121,0,148562976,11209
226,0,0x110121,0,149218336,11197
227,0,0x110121,0,149873696,11211
228,0,0x110121,0,150529056,11210
229,0,0x110121,0,151184416,11905
230,0,0x110121,0,151839776,11210
231,0,0x110121,0,152495136,11208
232,0,0x110121,0,153150496,10769
233,0,0x110121,0,153805856,11210
234,0,0x110121,0,154461216,11207
235,0,0x110121,0,155116576,11212
236,0,0x110121,0,155771936,11212
237,0,0x110121,0,156427296,11202
238,0,0x110121,0,157082656,11206
239,0,0x110121,0,157738016,9027
240,0,0x110121,0,158393376,11211
241,0,0x110121,0,159048736,11963
242,0,0x110121,0,159704096,11206
243,0,0x110121,0,160359456,11206
244,0,0x110121,0,161014816,11210
245,0,0x110121,0,161670176,11203
246,0,0x110121,0,162325536,11212
247,0,0x110121,0,162980896,11200
248,0,0x110121,0,163636256,10179
249,0,0x110121,0,164291616,11211
250,0,0x110121,0,164946976,11904
251,0,0x110121,0,165602336,11210
252,0,0x110121,0,166257696,11206
253,0,0x110121,0,166913056,11201
254,0,0x110121,0,167568416,11210
255,0,0x110121,0,168223776,11911
256,0,0x110121,0,168879136,11218
257,0,0x110121,0,169534496,11197
258,0,0x110121,0,170189856,11207
259,0,0x110121,0,170845216,11205
260,0,0x110121,0,171500576,11201
261,0,0x110121,0,172155936,11213
262,0,0x110121,0,172811296,11207
263,0,0x110121,0,173466656,11205
264,0,0x110121,0,174122016,10628
265,0,0x110121,0,174777376,11213
266,0,0x110121,0,175432736,11196
267,0,0x110121,0,176088096,11212
268,0,0x110121,0,176743456,11214
269,0,0x110121,0,177398816,11209
270,0,0x110121,0,178054176,11209
271,0,0x110121,0,178709536,11215
272,0,0x110121,0,179364896,11212
273,0,0x110121,0,180020256,11211
274,0,0x110121,0,180675616,11083
275,0,0x110121,0,181330976,11216
276,0,0x110121,0,181986336,11212
277,0,0x110121,0,182641696,11208
278,0,0x110121,0,183297056,11201
279,0,0x110121,0,183952416,11209
280,0,0x110121,0,184607776,11206
281,0,0x110121,0,185263136,11204
282,0,0x110121,0,185918496,11206
283,0,0x110121,0,186573856,10485
284,0,0x110121,0,187229216,11215
285,0,0x110121,0,187884576,11210
286,0,0x110121,0,188539936,11215
287,0,0x110121,0,189195296,11211
288,0,0x110121,0,189850656,11210
289,0,0x110121,0,190506016,9668
290,0,0x110121,0,191161376,11210
291,0,0x110121,0,191816736,11913
292,0,0x110121,0,192472096,11208
293,0,0x110121,0,193127456,11207
294,0,0x110121,0,193782816,11210
295,0,0x110121,0,194438176,11216
296,0,0x110121,0,195093536,11208
297,0,0x110121,0,195748896,11205
298,0,0x110121,0,196404256,11206
299,0,0x110121,0,197059616,11213
300,0,0x110121,0,197714976,11208
301,0,0x110121,0,198370336,11203
302,0,0x110121,0,199025696,11205
303,0,0x110121,0,199681056,11209
304,0,0x110121,0,200336416,11207
305,0,0x110121,0,200991776,11208
306,0,0x110121,0,201647136,11209
307,0,0x110121,0,202302496,11216
308,0,0x110121,0,202957856,11073
309,0,0x110121,0,203613216,11207
310,0,0x110121,0,204268576,11212
311,0,0x110121,0,204923936,11209
312,0,0x110121,0,205579296,11211
313,0,0x110121,0,206234656,11208
314,0,0x110121,0,206890016,11203
315,0,0x110121,0,207545376,11209
316,0,0x110121,0,208200736,9363
317,0,0x110121,0,208856096,11207
318,0,0x110121,0,209511456,11879
319,0,0x110121,0,210166816,11208
320,0,0x110121,0,210822176,11203
321,0,0x110121,0,211477536,11203
322,0,0x110121,0,212132896,11202
323,0,0x110121,0,212788256,11208
324,0,0x110121,0,213443616,11199
325,0,0x110121,0,214098976,10870
326,0,0x110121,0,214754336,11209
327,0,0x110121,0,215409696,11209
328,0,0x110121,0,216065056,11217
329,0,0x110121,0,216720416,11201
330,0,0x110121,0,217375776,11816
331,0,0x110121,0,218031136,11205
332,0,0x110121,0,218686496,11212
333,0,0x110121,0,219341856,11659
334,0,0x110121,0,219997216,11222
335,0,0x110121,0,220652576,11214
336,0,0x110121,0,221307936,9802
337,0,0x110121,0,221963296,11204
338,0,0x110121,0,222618656,11218
339,0,0x110121,0,223274016,11211
340,0,0x110121,0,223929376,11211
341,0,0x110121,0,224584736,11217
342,0,0x110121,0,225240096,11205
343,0,0x110121,0,225895456,11220
344,0,0x110121,0,226550816,11212
345,0,0x110121,0,227206176,11219
346,0,0x110121,0,227861536,11206
347,0,0x110121,0,228516896,11208
348,0,0x110121,0,229172256,11205
349,0,0x110121,0,229827616,11211
350,0,0x110121,0,230482976,11211
351,0,0x110121,0,231138336,11912
352,0,0x110121,0,231793696,11202
353,0,0x110121,0,232449056,11207
354,0,0x110121,0,233104416,10798
355,0,0x110121,0,233759776,11225
356,0,0x110121,0,234415136,11225
357,0,0x110121,0,235070496,11209
358,0,0x110121,0,235725856,11213
359,0,0x110121,0,236381216,11196
360,0,0x110121,0,237036576,11213
361,0,0x110121,0,237691936,11214
362,0,0x110121,0,238347296,11207
363,0,0x110121,0,239002656,11320
364,0,0x110121,0,239658016,8963
365,0,0x110121,0,240313376,11203
366,0,0x110121,0,240968736,11218
367,0,0x110121,0,241624096,11216
368,0,0x110121,0,242279456,11214
369,0,0x110121,0,242934816,11212
370,0,0x110121,0,243590176,11212
371,0,0x110121,0,244245536,11205
372,0,0x110121,0,244900896,11216
373,0,0x110121,0,245556256,11210
374,0,0x110121,0,246211616,11267
375,0,0x110121,0,246866976,8736
376,0,0x110121,0,247522336,11212
377,0,0x110121,0,248177696,11208
378,0,0x110121,0,248833056,11206
379,0,0x110121,0,249488416,11210
380,0,0x110121,0,250143776,11641
381,0,0x110121,0,250799136,11208
382,0,0x110121,0,251454496,11206
383,0,0x110121,0,252109856,10223
384,0,0x110121,0,252765216,11216
385,0,0x110121,0,253420576,11209
386,0,0x110121,0,254075936,11205
387,0,0x110121,0,254731296,11211
388,0,0x110121,0,255386656,11199
389,0,0x110121,0,256042016,11207
390,0,0x110121,0,256697376,11213
391,0,0x110121,0,257352736,11636
392,0,0x110121,0,258008096,11204
393,0,0x110121,0,258663456,11209
394,0,0x110121,0,259318816,11864
395,0,0x110121,0,259974176,11209
396,0,0x110121,0,260629536,11216
397,0,0x110121,0,261284896,10559
398,0,0x110121,0,261940256,11211
399,0,0x110121,0,262595616,11201
400,0,0x110121,0,263250976,11215
401,0,0x110121,0,263906336,11210
402,0,0x110121,0,264561696,11207
403,0,0x110121,0,265217056,11209
404,0,0x110121,0,265872416,11211
405,0,0x110121,0,266527776,11211
406,0,0x110121,0,267183136,11216
407,0,0x110121,0,267838496,11207
408,0,0x110121,0,268493856,11211
409,0,0x110121,0,269149216,11215
410,0,0x110121,0,269804576,11206
411,0,0x110121,0,270459936,11210
412,0,0x110121,0,271115296,11753
413,0,0x110121,0,271770656,11222
414,0,0x110121,0,272426016,11211
415,0,0x110121,0,273081376,10033
416,0,0x110121,0,273736736,11209
417,0,0x110121,0,274392096,11203
418,0,0x110121,0,275047456,11207
419,0,0x110121,0,275702816,11208
420,0,0x110121,0,276358176,11211
421,0,0x110121,0,277013536,11207
422,0,0x110121,0,277668896,11212
423,0,0x110121,0,278324256,11213
424,0,0x110121,0,278979616,11463
425,0,0x110121,0,279634976,8499
426,0,0x110121,0,280290336,11205
427,0,0x110121,0,280945696,11207
428,0,0x110121,0,281601056,11194
429,0,0x110121,0,282256416,11212
430,0,0x110121,0,282911776,11206
431,0,0x110121,0,283567136,11208
432,0,0x110121,0,284222496,11217
433,0,0x110121,0,284877856,11205
434,0,0x110121,0,285533216,11934
435,0,0x110121,0,286188576,11114
436,0,0x110121,0,286843936,11207
437,0,0x110121,0,287499296,11211
438,0,0x110121,0,288154656,11218
439,0,0x110121,0,288810016,11213
440,0,0x110121,0,289465376,11206
441,0,0x110121,0,290120736,11209
442,0,0x110121,0,290776096,11215
443,0,0x110121,0,291431456,11214
444,0,0x110121,0,292086816,11220
445,0,0x110121,0,292742176,11208
446,0,0x110121,0,293397536,11210
447,0,0x110121,0,294052896,11682
448,0,0x110121,0,294708256,11199
449,0,0x110121,0,295363616,11215
450,0,0x110121,0,296018976,10364
451,0,0x110121,0,296674336,11212
452,0,0x110121,0,297329696,11197
453,0,0x110121,0,297985056,11208
454,0,0x110121,0,298640416,11211
455,0,0x110121,0,299295776,11812
456,0,0x110121,0,299951136,11210
457,0,0x110121,0,300606496,11218
458,0,0x110121,0,301261856,11213
459,0,0x110121,0,301917216,11211
460,0,0x110121,0,302572576,11211
461,0,0x110121,0,303227936,11216
462,0,0x110121,0,303883296,11209
463,0,0x110121,0,304538656,11208
464,0,0x110121,0,305194016,11580
465,0,0x110121,0,305849376,11200
466,0,0x110121,0,306504736,11198
467,0,0x110121,0,307160096,11194
468,0,0x110121,0,307815456,11208
469,0,0x110121,0,308470816,11206
470,0,0x110121,0,309126176,9170
471,0,0x110121,0,309781536,11212
472,0,0x110121,0,310436896,11872
473,0,0x110121,0,311092256,11214
474,0,0x110121,0,311747616,11213
475,0,0x110121,0,312402976,11215
476,0,0x110121,0,313058336,11219
477,0,0x110121,0,313713696,11211
478,0,0x110121,0,314369056,11206
479,0,0x110121,0,315024416,11206
480,0,0x110121,0,315679776,11228
481,0,0x110121,0,316335136,11216
482,0,0x110121,0,316990496,11208
483,0,0x110121,0,317645856,11201
484,0,0x110121,0,318301216,11204
485,0,0x110121,0,318956576,11209
486,0,0x110121,0,319611936,11208
487,0,0x110121,0,320267296,10233
488,0,0x110121,0,320922656,11208
489,0,0x110121,0,321578016,11908
490,0,0x110121,0,322233376,11204
491,0,0x110121,0,322888736,11214
492,0,0x110121,0,323544096,11211
493,0,0x110121,0,324199456,11212
494,0,0x110121,0,324854816,11209
495,0,0x110121,0,325510176,11219
496,0,0x110121,0,326165536,11211
497,0,0x110121,0,326820896,11209
498,0,0x110121,0,327476256,11215
499,0,0x110121,0,328131616,11207
500,0,0x110121,0,328786976,11189
501,0,0x110121,0,329442336,11207
502,0,0x110121,0,330097696,11212
503,0,0x110121,0,330753056,11202
504,0,0x110121,0,331408416,11215
505,0,0x110121,0,332063776,11212
506,0,0x110121,0,332719136,11207
507,0,0x110121,0,333374496,11202
508,0,0x110121,0,334029856,8578
509,0,0x110121,0,334685216,11211
510,0,0x110121,0,335340576,11904
511,0,0x110121,0,335995936,11212
512,0,0x110121,0,336651296,11215
513,0,0x110121,0,337306656,11194
514,0,0x110121,0,337962016,11208
515,0,0x110121,0,338617376,11792
516,0,0x110121,0,339272736,11200
517,0,0x110121,0,339928096,11207
518,0,0x110121,0,340583456,10767
519,0,0x110121,0,341238816,11214
520,0,0x110121,0,341894176,11204
521,0,0x110121,0,342549536,11209
522,0,0x110121,0,343204896,11208
523,0,0x110121,0,343860256,11208
524,0,0x110121,0,344515616,11209
525,0,0x110121,0,345170976,11215
526,0,0x110121,0,345826336,11206
527,0,0x110121,0,346481696,11208
528,0,0x110121,0,347137056,11212
529,0,0x110121,0,347792416,11212
530,0,0x110121,0,348447776,11210
531,0,0x110121,0,349103136,11216
532,0,0x110121,0,349758496,11211
533,0,0x110121,0,350413856,11208
534,0,0x110121,0,351069216,10705
535,0,0x110121,0,351724576,11206
536,0,0x110121,0,352379936,11213
537,0,0x110121,0,353035296,11208
538,0,0x110121,0,353690656,11217
539,0,0x110121,0,354346016,11209
540,0,0x110121,0,355001376,11208
541,0,0x110121,0,355656736,11210
542,0,0x110121,0,356312096,11213
543,0,0x110121,0,356967456,10057
544,0,0x110121,0,357622816,11209
545,0,0x110121,0,358278176,11204
546,0,0x110121,0,358933536,11207
547,0,0x110121,0,359588896,11205
548,0,0x110121,0,360244256,11208
549,0,0x110121,0,360899616,11174
550,0,0x110121,0,361554976,11213
551,0,0x110121,0,362210336,11210
552,0,0x110121,0,362865696,11214
553,0,0x110121,0,363521056,11206
554,0,0x110121,0,364176416,11208
555,0,0x110121,0,364831776,11205
556,0,0x110121,0,365487136,11210
557,0,0x110121,0,366142496,11212
558,0,0x110121,0,366797856,11200
559,0,0x110121,0,367453216,11209
560,0,0x110121,0,368108576,11196
561,0,0x110121,0,368763936,11218
562,0,0x110121,0,369419296,11215
563,0,0x110121,0,370074656,11201
564,0,0x110121,0,370730016,11824
565,0,0x110121,0,371385376,10227
566,0,0x110121,0,372040736,11208
567,0,0x110121,0,372696096,11209
568,0,0x110121,0,373351456,11209
569,0,0x110121,0,374006816,11212
570,0,0x110121,0,374662176,11215
571,0,0x110121,0,375317536,11203
572,0,0x110121,0,375972896,11219
573,0,0x110121,0,376628256,11208
574,0,0x110121,0,377283616,11211
575,0,0x110121,0,377938976,11201
576,0,0x110121,0,378594336,11209
577,0,0x110121,0,379249696,11207
578,0,0x110121,0,379905056,11208
579,0,0x110121,0,380560416,11201
580,0,0x110121,0,381215776,11207
581,0,0x110121,0,381871136,11203
582,0,0x110121,0,382526496,10483
583,0,0x110121,0,383181856,11213
584,0,0x110121,0,383837216,11206
585,0,0x110121,0,384492576,11211
586,0,0x110121,0,385147936,11220
587,0,0x110121,0,385803296,11212
588,0,0x110121,0,386458656,11214
589,0,0x110121,0,387114016,11209
590,0,0x110121,0,387769376,11202
591,0,0x110121,0,388424736,11219
592,0,0x110121,0,389080096,10984
593,0,0x110121,0,389735456,11211
594,0,0x110121,0,390390816,11225
595,0,0x110121,0,391046176,11211
596,0,0x110121,0,391701536,11202
597,0,0x110121,0,392356896,11210
598,0,0x110121,0,393012256,11213
599,0,0x110121,0,393667616,11201
600,0,0x110121,0,394322976,11198
601,0,0x110121,0,394978336,11213
602,0,0x110121,0,395633696,10630
603,0,0x110121,0,396289056,11212
604,0,0x110121,0,396944416,11200
605,0,0x110121,0,397599776,11212
606,0,0x110121,0,398255136,11210
607,0,0x110121,0,398910496,11211
608,0,0x110121,0,399565856,11931
609,0,0x110121,0,400221216,11201
610,0,0x110121,0,400876576,11218
611,0,0x110121,0,401531936,11220
612,0,0x110121,0,402187296,11598
613,0,0x110121,0,402842656,11207
614,0,0x110121,0,403498016,11207
615,0,0x110121,0,404153376,11212
616,0,0x110121,0,404808736,10890
617,0,0x110121,0,405464096,11212
618,0,0x110121,0,406119456,11214
619,0,0x110121,0,406774816,11204
620,0,0x110121,0,407430176,11587
621,0,0x110121,0,408085536,11214
622,0,0x110121,0,408740896,11208
623,0,0x110121,0,409396256,11210
624,0,0x110121,0,410051616,11913
625,0,0x110121,0,410706976,11209
626,0,0x110121,0,411362336,11209
627,0,0x110121,0,412017696,11195
628,0,0x110121,0,412673056,11209
629,0,0x110121,0,413328416,11207
630,0,0x110121,0,413983776,11216
631,0,0x110121,0,414639136,11205
632,0,0x110121,0,415294496,11208
633,0,0x110121,0,415949856,11213
634,0,0x110121,0,416605216,11209
635,0,0x110121,0,417260576,11211
636,0,0x110121,0,417915936,11018
637,0,0x110121,0,418571296,11202
638,0,0x110121,0,419226656,11212
639,0,0x110121,0,419882016,11208
640,0,0x110121,0,420537376,10317
641,0,0x110121,0,421192736,11208
642,0,0x110121,0,421848096,11209
643,0,0x110121,0,422503456,11216
644,0,0x110121,0,423158816,11208
645,0,0x110121,0,423814176,11211
646,0,0x110121,0,424469536,11204
647,0,0x110121,0,425124896,11208
648,0,0x110121,0,425780256,11209
649,0,0x110121,0,426435616,11209
650,0,0x110121,0,427090976,11216
651,0,0x110121,0,427746336,11209
652,0,0x110121,0,428401696,11209
653,0,0x110121,0,429057056,11211
654,0,0x110121,0,429712416,11210
655,0,0x110121,0,430367776,11215
656,0,0x110121,0,431023136,11204
657,0,0x110121,0,431678496,11211
658,0,0x110121,0,432333856,11204
659,0,0x110121,0,432989216,11955
660,0,0x110121,0,433644576,11214
661,0,0x110121,0,434299936,11211
662,0,0x110121,0,434955296,11212
663,0,0x110121,0,435610656,11473
664,0,0x110121,0,436266016,11214
665,0,0x110121,0,436921376,11207
666,0,0x110121,0,437576736,11209
667,0,0x110121,0,438232096,11217
668,0,0x110121,0,438887456,11213
669,0,0x110121,0,439542816,11211
670,0,0x110121,0,440198176,11209
671,0,0x110121,0,440853536,11209
672,0,0x110121,0,441508896,11213
673,0,0x110121,0,442164256,11203
674,0,0x110121,0,442819616,11202
675,0,0x110121,0,443474976,11210
676,0,0x110121,0,444130336,11203
677,0,0x110121,0,444785696,11205
678,0,0x110121,0,445441056,11830
679,0,0x110121,0,446096416,11199
680,0,0x110121,0,446751776,11205
681,0,0x110121,0,447407136,11216
682,0,0x110121,0,448062496,11199
683,0,0x110121,0,448717856,11205
684,0,0x110121,0,449373216,11914
685,0,0x110121,0,450028576,11197
686,0,0x110121,0,450683936,11209
687,0,0x110121,0,451339296,11207
688,0,0x110121,0,451994656,11558
689,0,0x110121,0,452650016,11199
690,0,0x110121,0,453305376,11209
691,0,0x110121,0,453960736,11201
692,0,0x110121,0,454616096,11163
693,0,0x110121,0,455271456,11218
694,0,0x110121,0,455926816,11217
695,0,0x110121,0,456582176,11210
696,0,0x110121,0,457237536,11215
697,0,0x110121,0,457892896,11203
698,0,0x110121,0,458548256,11206
699,0,0x110121,0,459203616,11996
700,0,0x110121,0,459858976,11207
701,0,0x110121,0,460514336,11205
702,0,0x110121,0,461169696,11212
703,0,0x110121,0,461825056,11603
704,0,0x110121,0,462480416,11213
705,0,0x110121,0,463135776,11212
706,0,0x110121,0,463791136,11216
707,0,0x110121,0,464446496,11243
708,0,0x110121,0,465101856,11212
709,0,0x110121,0,465757216,11208
710,0,0x110121,0,466412576,11210
711,0,0x110121,0,467067936,10678
712,0,0x110121,0,467723296,11210
713,0,0x110121,0,468378656,8731
714,0,0x110121,0,469034016,11211
715,0,0x110121,0,469689376,11213
716,0,0x110121,0,470344736,11208
717,0,0x110121,0,471000096,11203
718,0,0x110121,0,471655456,11196
719,0,0x110121,0,472310816,11213
720,0,0x110121,0,472966176,11205
721,0,0x110121,0,473621536,11196
722,0,0x110121,0,474276896,11203
723,0,0x110121,0,474932256,11220
724,0,0x110121,0,475587616,11204
725,0,0x110121,0,476242976,11203
726,0,0x110121,0,476898336,11795
727,0,0x110121,0,477553696,11207
728,0,0x110121,0,478209056,11205
729,0,0x110121,0,478864416,11211
730,0,0x110121,0,479519776,11203
731,0,0x110121,0,480175136,11209
732,0,0x110121,0,480830496,11209
733,0,0x110121,0,481485856,11213
734,0,0x110121,0,482141216,11209
735,0,0x110121,0,482796576,11215
736,0,0x110121,0,483451936,11200
737,0,0x110121,0,484107296,11212
738,0,0x110121,0,484762656,11204
739,0,0x110121,0,485418016,11202
740,0,0x110121,0,486073376,11850
741,0,0x110121,0,486728736,11203
742,0,0x110121,0,487384096,11210
743,0,0x110121,0,488039456,11199
744,0,0x110121,0,488694816,11213
745,0,0x110121,0,489350176,11211
746,0,0x110121,0,490005536,11209
747,0,0x110121,0,490660896,11207
748,0,0x110121,0,491316256,11209
749,0,0x110121,0,491971616,11199
750,0,0x110121,0,492626976,11218
751,0,0x110121,0,493282336,11208
752,0,0x110121,0,493937696,11208
753,0,0x110121,0,494593056,11210
754,0,0x110121,0,495248416,11216
755,0,0x110121,0,495903776,11202
756,0,0x110121,0,496559136,12002
757,0,0x110121,0,497214496,11431
758,0,0x110121,0,497869856,11212
759,0,0x110121,0,498525216,11216
760,0,0x110121,0,499180576,11208
761,0,0x110121,0,499835936,10987
762,0,0x110121,0,500491296,11214
763,0,0x110121,0,501146656,11202
764,0,0x110121,0,501802016,11205
765,0,0x110121,0,502457376,11209
766,0,0x110121,0,503112736,11206
767,0,0x110121,0,503768096,11211
